product_name,price,price_original,image,product_url,category,subcategory,brand,description
Swisher Sweets Wood Tip Packs,25.99,$51.00 · Now $42.74 - $44.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/6079/24960/Swisher_Sweets_Wood_Tips__31560.1724322185.png?c=3,https://www.gothamcigars.com/swisher-sweets-wood-tip-packs,cigarillo,Machine Made Cigars,Swisher Sweets Wood Tip,"The Swisher Sweets Wood Tip Cigarillos are smooth, sweet cigars with a classic wooden tip for an easy, comfortable draw. Made with high-quality tobacco, they burn slowly and evenly, making every puff enjoyable. With a sweet and mild flavor,..."
Tabak Especial Cafecita Dulce,25.99,$105.00 · Now $81.69 - $85.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10671/30955/TABAKSPECIAL2__32994.1688058123.jpg?c=3,https://www.gothamcigars.com/tabak-especial-cafecita-dulce,cigarillo,Premium Cigars,Tabak Especial,"Tabak Especial Cafecita Dulce is a cigarillo sized version of the infamous Drew Estate brand, perfect for a quick, flavorful smoke. This blend features Nicaraguan fillers and binder infused with delicious coffee flavor wrapped in a golden Connecticut..."
Tabak Especial Cafecita Negra,25.99,$105.00 · Now $81.69 - $85.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10672/30361/Tabak-Especial-Cafecita-Negra-__93577.1675123186.jpg?c=3,https://www.gothamcigars.com/tabak-especial-cafecita-negra,cigarillo,Premium Cigars,Tabak Especial,"Tabak Especial Cafecita Negra is a cigarillo sized version of the infamous Drew Estate brand, perfect for a quick, flavorful smoke. This blend features Nicaraguan fillers and binder infused with delicious coffee flavor wrapped in a dark Maduro wrapper,..."
Tabak Especial Corona Dulce,25.99,$234.00 · Now $35.66 - $189.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/9494/26457/Tabak-Especial-Corona-Dulce__45127.1592512797.jpg?c=3,https://www.gothamcigars.com/tabak-especial-corona-dulce,cigar,Premium Cigars,Tabak Especial,"Tabak Especial Corona Dulce is a smooth and flavorful cigar that combines premium Nicaraguan tobacco with a rich, coffee-infused blend. Wrapped in a silky Connecticut Shade wrapper, this cigar delivers a creamy, well-balanced smoking experience with..."
Tabak Especial Corona Negra,25.99,$234.00 · Now $35.66 - $189.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/9496/25814/Tabak-Especial-Corona-Negra__99148.1582221128.jpg?c=3,https://www.gothamcigars.com/tabak-especial-corona-negra,cigar,Premium Cigars,Tabak Especial,"Tabak Especial Corona Negra is a bold and flavorful cigar that blends premium Nicaraguan tobacco with a rich, coffee-infused experience. Wrapped in a dark and oily Maduro wrapper, this cigar delivers a smooth yet intense smoking experience..."
Tabak Especial Dulce Toro Tubo,25.99,$305.00 · Now $245.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10884/30870/image__81464.1686603059.png?c=3,https://www.gothamcigars.com/tabak-especial-dulce-toro-tubo,cigar,Premium Cigars,Tabak,The Tabak Especial Dulce Toro Tubo delivers a smooth and mild smoking experience with a sweet coffee-infused flavor that feels a bit like your favorite morning brew. These cigars are wrapped in a silky Connecticut shade leaf and filled with quality...
Tabak Especial Robusto Dulce,25.99,$268.80 · Now $40.33 - $217.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/9493/25073/Tabak_Especial_Robusto_Dulce__07377.1558035712.png?c=3,https://www.gothamcigars.com/tabak-especial-robusto-dulce,cigar,Premium Cigars,Tabak Especial,"Tabak Especial Robusto Dulce is a smooth and flavorful cigar that combines premium Nicaraguan tobacco with a rich, coffee-infused blend. Wrapped in a silky Connecticut Shade wrapper, this cigar delivers a creamy, well-balanced smoking experience with..."
Tabak Especial Toro Dulce,25.99,$282.00 · Now $41.99 - $227.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/8560/25023/Tabak_especial_Toro_Dulce__95306.1557521855.png?c=3,https://www.gothamcigars.com/tabak-especial-toro-dulce,cigar,Premium Cigars,Tabak Especial,"Tabak Especial Toro Dulce is the perfect cigar for those who love a smooth, flavorful smoke with a touch of sweetness. Expertly crafted by Drew Estate, this premium cigar is infused with rich Nicaraguan coffee, delivering creamy notes of espresso, cocoa,..."
Tabak Especial Toro Negra,25.99,$282.00 · Now $41.99 - $227.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/9497/25053/TABA_ESPECIAL_TORO_NEGRA__66175.1557939831.png?c=3,https://www.gothamcigars.com/tabak-especial-toro-negra,cigar,Premium Cigars,Tabak Especial,"Tabak Especial Toro Negra is a bold and flavorful cigar that blends premium Nicaraguan tobacco with a rich, coffee-infused experience. Wrapped in a dark and oily Maduro wrapper, this cigar delivers a smooth yet intense smoking experience..."
Talon Filtered Cigars Bold,25.99,$18.99 · Now $16.14 - $16.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10305/27415/Talon-Bold__68035.1616688586.jpg?c=3,https://www.gothamcigars.com/talon-filtered-cigars-bold,filtered cigar,Filtered Cigars,Talon Filtered Cigars,"Talon Filtered Cigars Bold are rich, full bodied smokes featuring all natural American tobacco with no flavors added for a truly enjoyable experience. These cigars are 3 7/8 x 20 and packaged 20 cigars in each pack with 10 packs to the carton. Talon..."
Talon Filtered Cigars Cherry,25.99,$18.99 · Now $16.14 - $16.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/9206/21859/watermark__82086.1573062991.jpg?c=3,https://www.gothamcigars.com/talon-filtered-cigars-cherry,filtered cigar,Filtered Cigars,Talon Filtered Cigars,"Talon Filtered Cigars Cherry offer a smooth and flavorful smoking experience with a hint of sweet cherry. Infused with rich cherry essence, these filtered cigars provide a mellow, aromatic smoke that enhances the natural tobacco flavor..."
Talon Filtered Cigars Regular,25.99,$18.99 · Now $16.14 - $16.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/6637/21863/watermark__30537.1482254306.jpg?c=3,https://www.gothamcigars.com/talon-filtered-cigars-regular,filtered cigar,Filtered Cigars,Talon Filtered Cigars,"Nothing beats the classics, a point that is reiterated by taste of Talon Filtered Regular cigars. Made with premium quality ingredients, these well-crafted cigars offer a flavorsome smoke that has won the hearts of many a cigar aficionado. The tobacco..."
Talon Filtered Cigars Silver,25.99,$19.36 · Now $16.14 - $16.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/6639/21862/watermark__09715.1482254244.jpg?c=3,https://www.gothamcigars.com/talon-filtered-cigars-silver,filtered cigar,Filtered Cigars,Talon Filtered Cigars,"Crafted to provide a smooth smoking experience, Talon Filtered Silver cigars offer a calming, balmy aroma that is quite popular amongst the regulars. The filler is a unique blend of the choicest tobacco leaves grown on home soil. The filters installed in..."
Talon Filtered Cigars Sweet Original,25.99,$18.99 · Now $16.14 - $16.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/8130/21861/watermark__49914.1718904607.jpg?c=3,https://www.gothamcigars.com/talon-filtered-cigars-sweet-original,filtered cigar,Filtered Cigars,Talon Filtered Cigars,"The Talon Filtered Cigars Sweet Original are a great choice for smokers who enjoy a sweet, smooth smoking experience. Made with high-quality tobaccos, these filtered cigars deliver a satisfying draw and rich flavor with every puff. Compact and..."
Talon Filtered Cigars Vanilla,25.99,$18.99 · Now $16.14 - $16.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/8129/24625/TAYLON_VANILLA_BOX__60501.1739382875.png?c=3,https://www.gothamcigars.com/talon-filtered-cigars-vanilla,filtered cigar,Filtered Cigars,Talon Filtered Cigars,"Talon Filtered Cigars Vanilla offer a smooth and flavorful smoking experience with a touch of rich, creamy vanilla. Crafted with a premium tobacco blend, these cigars provide a mellow draw and a fragrant, sweet aroma that enhances every puff..."
Taste of Nicaragua Assortment by AJ Fernandez,25.99,,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10451/29097/Taste-of-Nicaragua-Assortment-by-AJ-Fernandez__92646.1643654676.1280.1280__66613.1656779087.jpg?c=3,https://www.gothamcigars.com/taste-of-nicaragua-assortment-by-aj-fernandez,cigar,Premium Cigars,AJ Fernandez Cigars,Taste of Nicaragua Assortment by AJ Fernandez offers curated selection of cigar giant's most iconic brands. AJ Fernandez is a super star in the cigar industry and his hand made selections have earned top cigar of the year as well as many highly coveted...
Tatiana Cigars Classic Vanilla,25.99,$124.99 · Now $79.95,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/9842/24126/tatiana-cigars-classic-vanilla-box-and-stick__39842.1539377896.png?c=3,https://www.gothamcigars.com/tatiana-cigars-classic-vanilla,cigar,Premium Cigars,Tatiana Classic,"Tatiana Classic Vanilla is a smooth and flavorful cigar infused with the rich and creamy essence of vanilla. Made with high-quality Cuban-seed tobaccos and wrapped in a silky Dominican leaf, this cigar delivers a mellow and enjoyable smoking experience..."
Tatiana Cigars La Vita Vanilla,25.99,$105.99 · Now $17.99 - $69.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/9844/24132/tatiana-cigars-la-vita-vanilla-box-and-stick__03510.1539612186.png?c=3,https://www.gothamcigars.com/tatiana-cigars-la-vita-vanilla,cigar,Premium Cigars,Tatiana La Vita,"Tatiana La Vita Vanilla is a smooth and flavorful cigar infused with the rich, creamy essence of vanilla. Made with high-quality Cuban-seed tobaccos and wrapped in a silky Dominican wrapper, this cigar offers a mellow yet indulgent smoking experience..."
Tatiana Classic Amaretto,25.99,$124.99 · Now $79.95,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/11259/34718/tatiana-logo__80184.1776197016.png?c=3,https://www.gothamcigars.com/tatiana-classic-amaretto,cigar,Premium Cigars,Tatiana Classic,"The Tatiana Classic Amaretto offers a rich and tasty smoking experience with a sweet blend of almond and amaretto flavors. Made from high-quality tobacco leaves, these premium cigars are smooth, flavorful, and incredibly easy to enjoy, making them..."
Tatiana Classic Cappuccino,25.99,$124.99 · Now $79.95,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/11260/34719/tatiana-logo__46643.1776197801.png?c=3,https://www.gothamcigars.com/tatiana-classic-cappuccino,cigar,Premium Cigars,Tatiana Classic,"The Tatiana Classic Cappuccino offers a rich and tasty smoking experience with a sweet blend of espresso, cream, and subtle cocoa flavors. Made from high-quality tobacco leaves, these premium cigars are smooth, flavorful, and incredibly easy to enjoy,..."
Tatiana Classic Cherry,25.99,$124.99 · Now $79.95,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10149/26390/Tatiana-Classic-Cherry__27417.1592325285.jpg?c=3,https://www.gothamcigars.com/tatiana-classic-cherry,cigar,Premium Cigars,Tatiana Classic,Tatiana Classic Cherry are wonderfully sweet cigars hand rolled with Cuban seed Dominican tobacco fillers that have been infused with the sweet essence of cherry oils and aged for two years. These delightfully smooth cigars are then wrapped in a...
Tatiana Classic Cognac,25.99,$124.99 · Now $79.95,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/11243/34600/Tatiana-Classic-Cognac---Box-with-Single-Stick__12188.1774619028.jpg?c=3,https://www.gothamcigars.com/tatiana-classic-cognac,cigar,Premium Cigars,Tatiana Classic,The Tatiana Classic Cognac offers a smooth and sweet smoking experience with a rich cognac flavor that's easy to enjoy. This cigar is carefully infused to create a pleasant aroma and a mellow taste that is not too strong. Each cigar burns...
Tatiana Classic Groovy Blue,25.99,$124.99 · Now $79.95,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/9841/24123/tatiana-cigars-classic-groovy-blue-box-and-stick__84030.1539378954.png?c=3,https://www.gothamcigars.com/tatiana-classic-groovy-blue,cigar,Premium Cigars,Tatiana Classic,"Tatiana Classic Groovy Blue is a smooth and flavorful cigar that delivers a delightful blend of sweet and aromatic notes. Infused with a mix of berries, vanilla, acacia honey, and cognac, this cigar offers a unique and enjoyable smoking experience with..."
Tatiana Classic Night Cap,25.99,$124.99 · Now $79.95,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/11244/34606/Tatiana-Classic-Night-Cap---Box-with-Single-Stick__90791.1773693852.jpg?c=3,https://www.gothamcigars.com/tatiana-classic-night-cap,cigar,Premium Cigars,Tatiana Classic,The Tatiana Classic Night Cap offers a smooth and sweet smoking experience with a rich chocolate and coffee flavor that's easy to enjoy. This cigar is carefully infused to create a pleasant aroma and a mellow taste that is not too strong...
Tatiana Classic Rum,25.99,$124.99 · Now $79.95,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10028/25456/Tatiana_Rum_6x44__25584.1569853727.png?c=3,https://www.gothamcigars.com/tatiana-classic-rum,cigar,Premium Cigars,Tatiana Classic,"Tatiana Classic Rum Cigar offer a delightful smoking experience with their smooth draw and rich, sweet flavor. These cigars are a top choice for those who enjoy a touch of indulgence in their smokes. Expertly crafted by Tatiana Cigars, these premium..."
Tatiana Dolce Vanilla,25.99,$174.50 · Now $109.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/11245/34578/Tatiana-Dolce-Vanilla---Box__59257.1773426963.jpg?c=3,https://www.gothamcigars.com/tatiana-dolce-vanilla,cigarillo,Premium Cigars,Tatiana Classic,"The Tatiana Dolce Vanilla offers a smooth and sweet smoking experience with a rich vanilla flavor that's easy to enjoy. This cigar is carefully infused to create a pleasant aroma and a creamy, mellow taste that isn't too strong. Each..."
Tatiana La Vita Groovy Blue,25.99,$105.99 · Now $17.99 - $69.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/9843/24129/tatiana-cigars-la-vita-groovy-blue-box-and-stick__33874.1539612115.png?c=3,https://www.gothamcigars.com/tatiana-la-vita-groovy-blue,cigar,Premium Cigars,Tatiana La Vita,"Tatiana La Vita Groovy Blue is a smooth and flavorful cigar, perfect for those who love a sweet and aromatic smoking experience. Infused with a delicious blend of berries, vanilla, acacia honey, and cognac, this premium cigar offers a rich, well-balanced..."
Tatiana La Vita Rum,25.99,$105.99 · Now $17.99 - $69.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10029/25452/Tatiana_Rum_5x38__93929.1569853680.png?c=3,https://www.gothamcigars.com/tatiana-la-vita-rum,cigar,Premium Cigars,Tatiana La Vita,"The Tatiana La Vita Rum Cigars are a perfect choice for those who enjoy a flavorful and smooth smoking experience. Infused with the rich, sweet taste of rum, these cigars deliver a delightful aroma and a mellow, satisfying draw. Handcrafted with..."
Tatiana Mini Tins Amaretto,25.99,$89.99 · Now $56.99 - $59.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/11261/34723/tatiana-logo__34291.1776200226.png?c=3,https://www.gothamcigars.com/tatiana-mini-tins-amaretto,cigarillo,Premium Cigars,Tatiana Mini Tins,"The Tatiana Mini Tins Amaretto offers a rich and tasty experience with a sweet blend of almond and apricot liqueur flavors. Made from high-quality tobacco leaves, these little cigars are flavorful, quick, and incredibly easy to enjoy, making them perfect..."
Tatiana Mini Tins Cappuccino,25.99,$89.99 · Now $56.99 - $59.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/11262/34724/tatiana-logo__85868.1776202912.png?c=3,https://www.gothamcigars.com/tatiana-mini-tins-cappuccino,cigarillo,Premium Cigars,Tatiana Mini Tins,"The Tatiana Mini Tins Cappuccino offers a rich and tasty experience with a sweet blend of espresso and cream flavors. Made from high-quality tobacco leaves, these little cigars are flavorful, quick, and incredibly easy to enjoy, making them perfect for..."
Tatiana Mini Tins Cherry,25.99,$89.99 · Now $56.99 - $59.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/9857/24193/tatiana-cigars-mini-tins-cherry-box__21136.1541797436.png?c=3,https://www.gothamcigars.com/tatiana-mini-tins-cherry,cigarillo,Premium Cigars,Tatiana Mini Tins,"Tatiana Mini Tins Cherry offers a smooth, sweet, and aromatic smoking experience in a convenient mini size. Infused with the luscious flavor of ripe cherries, these mini cigars deliver a bold yet balanced taste with a naturally sweet finish..."
Tatiana Mini Tins Chocolate,25.99,$89.99 · Now $56.99 - $59.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/9858/24195/tatiana-cigars-mini-tins-chocolate-box__37739.1541797462.png?c=3,https://www.gothamcigars.com/tatiana-mini-tins-chocolate,cigarillo,Premium Cigars,Tatiana Mini Tins,"Tatiana Mini Tins Chocolate offers a smooth, sweet, and decadent smoking experience in a convenient mini size. Infused with the rich flavor of premium chocolate, these mini cigars deliver a bold yet balanced taste with a naturally sweet and creamy finish..."
Tatiana Mini Tins Cognac,25.99,$89.99 · Now $56.99 - $59.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/9859/24199/tatiana-cigars-mini-tins-cognac-box__23602.1541797538.png?c=3,https://www.gothamcigars.com/tatiana-mini-tins-cognac,cigarillo,Premium Cigars,Tatiana Mini Tins,"Tatiana Mini Tins Cognac offers a smooth, sweet, and aromatic smoking experience in a convenient mini size. Infused with the refined essence of cognac, these mini cigars provide a luxurious and well-balanced flavor with a naturally sweet and warming..."
Tatiana Mini Tins Groovy Blue,25.99,$89.99 · Now $56.99 - $59.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/9845/24133/tatiana-cigars-mini-tins-groovy-blue-box__90069.1539612247.png?c=3,https://www.gothamcigars.com/tatiana-mini-tins-groovy-blue,cigarillo,Premium Cigars,Tatiana Mini Tins,"Tatiana Mini Tins Groovy Blue offers a smooth, sweet, and aromatic smoking experience in a convenient mini size. Infused with a delicious blend of berries, vanilla, acacia honey, and cognac, these mini cigars deliver a rich and flavorful profile..."
Tatiana Mini Tins Rum,25.99,$89.99 · Now $56.99 - $59.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/9846/24138/tatiana-cigars-mini-tins-rum-box__08619.1539612393.png?c=3,https://www.gothamcigars.com/tatiana-mini-tins-rum,cigarillo,Premium Cigars,Tatiana Mini Tins,"Tatiana Mini Tins Rum delivers a smooth, sweet, and aromatic smoking experience in a convenient mini size. Infused with the rich essence of rum, these premium mini cigars provide a flavorful and slightly sweet taste that lingers beautifully with every..."
Tatiana Mini Tins Vanilla,25.99,$89.99 · Now $56.99 - $59.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/9847/24141/tatiana-cigars-mini-tins-vanilla-box__27091.1539612449.png?c=3,https://www.gothamcigars.com/tatiana-mini-tins-vanilla,cigarillo,Premium Cigars,Tatiana Mini Tins,"Tatiana Mini Tins Vanilla offers a smooth, sweet, and creamy smoking experience in a convenient mini size. Infused with the rich essence of vanilla, these mini cigars provide a velvety, flavorful profile that lingers beautifully with every puff..."
Tatiana Miniature Chocolate,25.99,$44.75 · Now $29.90,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/11248/34540/Tatiana-Miniature-Chocolate---Box-with-Single-Stick__73535.1772735142.jpg?c=3,https://www.gothamcigars.com/tatiana-miniature-chocolate,cigarillo,Premium Cigars,Tatiana Classic,"The Tatiana Miniature Chocolate cigars are small, flavorful, and easy to enjoy. Each cigar delivers a smooth and sweet chocolate taste with a pleasant dessert-like aroma. Made with high-quality Dominican tobacco, these miniature cigars burn..."
Tatiana Miniature Groovy Blue,25.99,$44.75 · Now $29.90,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/11247/34538/Tatiana-Miniature-Groovy-Blue---Box-with-Single-Stick__43066.1772734393.jpg?c=3,https://www.gothamcigars.com/tatiana-miniature-groovy-blue,cigarillo,Premium Cigars,Tatiana Classic,"The Tatiana Miniature Groovy Blue cigars are small, flavorful, and easy to enjoy. Each cigar delivers a smooth and mildly sweet taste with a pleasant fruity aroma. Made with high-quality Dominican tobacco, these miniature cigars burn evenly and..."
Tatiana Miniature Vanilla,25.99,$44.75 · Now $29.90,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/11249/34542/Tatiana-Miniature-Vanilla---Box-with-Single-Stick__42408.1772735546.jpg?c=3,https://www.gothamcigars.com/tatiana-miniature-vanilla,cigarillo,Premium Cigars,Tatiana Classic,"The Tatiana Miniature Vanilla cigars are small, flavorful, and easy to enjoy. Each cigar delivers a smooth and sweet vanilla taste with a pleasant dessert-like aroma. Made with high-quality Dominican tobacco, these miniature cigars burn evenly..."
Tatiana Mocha Caramely,25.99,$131.25 · Now $94.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/11246/34609/Tatiana-Mocha-Caramely---Box-with-Single-Stick__37872.1773760890.jpg?c=3,https://www.gothamcigars.com/tatiana-mocha-caramely,cigar,Premium Cigars,Tatiana Classic,"The Tatiana Mocha Caramely cigars are known for their smooth and sweet flavor. Each cigar blends rich mocha and creamy caramel, creating a dessert-like taste that many smokers enjoy. These cigars are made with Dominican tobacco filler and a..."
Tatuaje Cojonu 2012 Broadleaf,25.99,$273.00 · Now $239.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/11091/33050/Tatuaje-Cojonu-2021-Broadleaf---Box-with-Single-Stick_1__51424.1724945670.png?c=3,https://www.gothamcigars.com/tatuaje-cojonu-2012-broadleaf,cigar,Premium Cigars,Tatuaje Cojonu,"Tatuaje Cojonu 2012 Broadleaf is a bold, complex cigar made with Dominican and Nicaraguan fillers, Nicaraguan binder, and a dark and oily Connecticut Broadleaf wrapper. This rich blend forms a full bodied smoke brimming with notes of coffee, chocolate,..."
Tatuaje Cojonu 2012 Sumatra,25.99,$273.00 · Now $38.57 - $241.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/11036/32615/Tatuaje-Cojonu-2012-Sumatra---Box__32961.1718043302.jpg?c=3,https://www.gothamcigars.com/tatuaje-cojonu-2012-sumatra,cigar,Premium Cigars,Tatuaje Cojonu,"The Tatuaje Cojonu 2012 Sumatra is a full-bodied cigar that's perfect for smokers who enjoy bold and complex flavors. Handcrafted with a premium Sumatra wrapper, this cigar delivers notes of spice, earth, and a touch of sweetness, creating a rich..."
Tatuaje Fausto FT127 Robusto,25.99,$225.00 · Now $45.99 - $209.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/11037/32616/Tatuaje-Fausto-FT127-Robusto---Box__81946.1718043349.jpg?c=3,https://www.gothamcigars.com/tatuaje-fausto-ft127-robusto,cigar,Premium Cigars,Tatuaje Fausto,Tatuaje Fausto FT127 Robusto is not for newbies. A cigar named after the story of Fausto who made a pact with the devil should be one indication of the strength and punch that these cigars bring. Made with all Nicaraguan fillers and an Ecuadorian...
Tatuaje Fausto FT153 Toro,25.99,$237.50 · Now $47.99 - $219.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/11034/32492/Tatuaje-Fausto-FT153-Toro---Box-with-Single-Stick__54934.1715789071.jpg?c=3,https://www.gothamcigars.com/tatuaje-fausto-ft153-toro,cigar,Premium Cigars,Tatuaje Fausto,Tatuaje Fausto FT153 Toro is not for any newbies. A cigar named after the story of Fausto who made a pact with the devil should be one indication of the strength and punch that these cigars bring. Made with all Nicaraguan fillers and an Ecuadorian...
Third Down Super Bundle,25.99,$135.95 · Now $69.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10045/33154/Third-Down-Super-Bundle__39004.1727114758.png?c=3,https://www.gothamcigars.com/third-down-super-bundle,cigar,Premium Cigars,Varies,Don't be stuck watching the game without your favorite smokes! Third Down Super Bundle features a an assortment of five packs you're going to want to share with your buddies! This limited time offer includes 15 cigars and is valued at $135...
Touchdown Super Bundle,25.99,$236.20 · Now $139.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10047/33297/Touchdown-Super-Bundle__01590.1733522106.png?c=3,https://www.gothamcigars.com/touchdown-super-bundle,cigar,Premium Cigars,varies,Score big with this deal! Touchdown Super Bundle features a curated selection of five packs that are perfect to share with friends! This bundle of 25 sticks will only be available for a limited time and is valued at $139.99! Touchdown Super Bundle...
Tyson 2.0 Undisputed Habano 6 x 54,25.99,$285.00 · Now $199.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10998/32519/Tyson-2.0-Undisputed-Habano-6-x-54---Box__83610.1715973912.jpg?c=3,https://www.gothamcigars.com/tyson-2-0-undisputed-habano-6-x-54,cigar,Premium Cigars,Gurkha,"Tyson 2.0 Undisputed Habano 6 x 54 delivers a knockout smoking experience with bold flavors and a powerful finish! Wrapped in a rich Habano wrapper, this full-bodied cigar is packed with aged Nicaraguan long-fillers, creating a smooth yet intense profile..."
Tyson 2.0 Undisputed Habano 7 x 60,25.99,$298.50 · Now $199.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10999/32520/Tyson-2.0-Undisputed-Habano-7-x-60---Box__28619.1715973936.jpg?c=3,https://www.gothamcigars.com/tyson-2-0-undisputed-habano-7-x-60,cigar,Premium Cigars,Gurkha,"Tyson 2.0 Undisputed Habano 7 x 60 delivers a knockout smoking experience with bold flavors and a commanding presence! Wrapped in a rich, sun-grown Habano wrapper, this full-bodied cigar is packed with aged Nicaraguan long-fillers, creating a deep and..."
Tyson 2.0 Undisputed Maduro 6 x 54,25.99,$285.00 · Now $199.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/11008/32522/Tyson-2.0-Undisputed-Maduro-6-x-54---Box__69938.1715974005.jpg?c=3,https://www.gothamcigars.com/tyson-2-0-undisputed-maduro-6-x-54,cigar,Premium Cigars,Gurkha,"Tyson 2.0 Undisputed Maduro 6 x 54 delivers a bold and powerful smoking experience with deep complexity and a smooth finish! Wrapped in a dark and oily Maduro wrapper, this full-bodied cigar is packed with aged Nicaraguan long-fillers, offering robust..."
Tyson 2.0 Undisputed Maduro 7 x 60,25.99,$298.50 · Now $199.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/11009/32521/Tyson-2.0-Undisputed-Maduro-7-x-60---Box__59348.1715973993.jpg?c=3,https://www.gothamcigars.com/tyson-2-0-undisputed-maduro-7-x-60,cigar,Premium Cigars,Gurkha,"Tyson 2.0 Undisputed Maduro 7 x 60 is a bold, full-bodied cigar that delivers knockout flavor with every puff! Wrapped in a dark and oily Maduro wrapper, this cigar is packed with aged Nicaraguan long-fillers, offering deep notes of dark chocolate,..."
Villiger 125th Churchill,25.99,$80.00 · Now $49.99,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/9758/23706/villiger-125-churchill-20-cigar-bundle__42497.1521662022.png?c=3,https://www.gothamcigars.com/villiger-125th-churchill,cigar,Premium Cigars,Villiger 125th,Villiger 125th Churchill is a special blend created to commemorate the 125th anniversary of the cigar giant. These cigars are hand rolled in Nicaragua and feature a blend of Jalapa and Esteli filler tobaccos and a double binder of tobaccos grown in...
Villiger 5 Cigar Sampler Humi-Bag,25.99,$35.00 · Now $18.95,https://cdn11.bigcommerce.com/s-3om7ob/images/stencil/590x590/products/10353/27700/villiger-sampler-PIC__99315.1619812291.jpg?c=3,https://www.gothamcigars.com/villiger-5-cigar-sampler-humi-bag,cigar,Premium Cigars,Villiger,Villiger 5 Cigar Sampler Humi-Bag features a selection of Villiger's best blends! These robusto sized sticks are individually wrapped and packaged in a reusable humi bag that allows you to keep your cigars fresh anywhere you go! Villiger 5 Cigar...
